agency_name,agency_abbrev,agency_type,subagency_name,subagency_abbrev,url,used_by,used_by_category,used_by_fte,dataset_name,dataset_url
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Revaluate,"Housing/Real Estate,",1-10,Toxic Air Pollutant Cancer Risk,https://epa-data.socrata.com/Pollutants/EPA-Toxic-Air-Pollutant-Cancer-Risk-By-County/4skn-wwgx
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Revaluate,"Housing/Real Estate,",1-10,National Priority List,https://oswer.socrata.com/dataset/National-Priority-List-Locations/4dd8-9b8y
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Jurispect,Business & Legal Services,1-10,,
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Enervee Corporation,Energy,1-10,,
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Environmental Data Resources,Environment & Weather,51-200,,
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Honest Buildings,Housing/Real Estate,11-50,,
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,WattzOn,Energy,11-50,,
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Social Health Insights,Healthcare,1-10,,
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,Ecodesk,Business & Legal Services,11-50,,
U.S. Environmental Protection Agency,EPA,Federal,General,,http://catalog.data.gov/organization/epa-gov,AreaVibes Inc.,Data/Technology,1-10,,
US Agency for International Development,USAID,Federal,General,,http://catalog.data.gov/organization/usaid-gov,Apextech LLC,Data/Technology,11-50,Grants Financial Data Maintained by NGOs,
US Agency for International Development,USAID,Federal,General,,http://catalog.data.gov/organization/usaid-gov,Apextech LLC,Data/Technology,11-50,US Agency for International Development (USAID) Grants Financial Data Maintained by NGOs,
US Consumer Product Safety Commission,CPSC,Federal,General,,http://catalog.data.gov/organization/cpsc-gov,Social Health Insights,Healthcare,1-10,CPSC Recall Data,http://www.cpsc.gov/en/Recalls/CPSC-Recalls-Application-Program-Interface-API-Information/
US Consumer Product Safety Commission,CPSC,Federal,General,,http://catalog.data.gov/organization/cpsc-gov,WeMakeItSafer,Lifestyle & Consumer,1-10,,
US Consumer Product Safety Commission,CPSC,Federal,General,,http://catalog.data.gov/organization/cpsc-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
US Equal Employment Opportunity Commission,EEOC,Federal,General,,http://catalog.data.gov/organization/eeoc-gov,Business and Legal Resources,Business & Legal Services,51-200,,
US Equal Employment Opportunity Commission,EEOC,Federal,General,,http://catalog.data.gov/organization/eeoc-gov,FindTheBest.com,Lifestyle & Consumer,51-200,,
US International Trade Commission,USITC,Federal,General,,http://catalog.data.gov/dataset?q=organization:((usitc-gov)),WattzOn,Energy,11-50,,
Utah,UT,State,General,,https://opendata.utah.gov/,Construction Monitor LLC,Housing/Real Estate,11-50,Building Permit Data,
Virginia,VA,State,General,,http://datapoint.apa.virginia.gov/,"HDScores, Inc",Lifestyle & Consumer,1-10,Virginia Health Department,http://www.healthspace.com/Clients/VDH/vdh_website.nsf
Virginia,VA,State,General,,http://datapoint.apa.virginia.gov/,Pave,Finance & Investment,1-10,Post-Completion Wages of Graduates,http://research.schev.edu/apps/cms/Post-Completion-Wages-of-Graduates.aspx
Virginia,VA,State,General,,http://datapoint.apa.virginia.gov/,Social Health Insights,Healthcare,1-10,Multiple transit agencies and bikeshare,http://developer.wmata.com/
Washington,WA,State,General,,http://data.wa.gov/,BaleFire Global,Data/Technology,1-10,The City of Tacoma,
Administrative Office of the United States Courts,AO,Federal,General,,http://www.uscourts.gov/,Lawdragon,Business & Legal Services,11-50,Public Access to Court Electronic Records (PACER),http://www.pacer.gov/
Administrative Office of the United States Courts,AO,Federal,General,,http://www.uscourts.gov/,Fastcase,Business & Legal Services,51-200,US Supreme Court - 2013 Term Opinions of the Court,http://www.supremecourt.gov/opinions/slipopinions.aspx
Administrative Office of the United States Courts,AO,Federal,General,,http://www.uscourts.gov/,Fastcase,Business & Legal Services,51-200,Office of the Law Revision Council,http://uscode.house.gov/download/download.shtml;jsessionid=1FA3E8C9BA28C9B85B4C2E813A18E7F2
Administrative Office of the United States Courts,AO,Federal,General,,http://www.uscourts.gov/,Think Computer Corporation,Business & Legal Services,1-10,Public Access to Court Electronic Records (PACER) via RECAP The Law,http://www.recapthelaw.org
Administrative Office of the United States Courts,AO,Federal,General,,http://www.uscourts.gov/,IVES Group Inc,Data/Technology,11-50,Public Access to Court Electronic Records (PACER),http://www.pacer.gov/
Administrative Office of the United States Courts,AO,Federal,General,,http://www.uscourts.gov/,Patently-O,Media,1-10,PACER,
Multiple government open data sources,,Other,General,,,Berkery Noyes MandASoft,Finance & Investment,1-10,"Data from the Healthcare, Education, Financial and Technology sectors",
Multiple government open data sources,,Other,General,,,The Bridgespan Group,Research & Consulting,51-200,"Uses data on healthcare, poverty, education, environment, and sustainability",
Multiple government open data sources,,Other,General,,,Compliance and Risks,Business & Legal Services,11-50,Tracks regulation and legislative changes to help companies with compliance.,
Multiple government open data sources,,Other,General,,,Compliance and Risks,Business & Legal Services,11-50,Tracks regulation and legislative changes to help companies with compliance.,
Multiple government open data sources,,Other,General,,,Connotate,Data/Technology,51-200,public records and court documents,
Multiple government open data sources,,Other,General,,,Credit Karma,Finance & Investment,51-200,"Uses data on bankruptcies, court judgments, tax liens, foreclosures, past due child support, and wage garnishment.",
Multiple government open data sources,,Other,General,,,Dun & Bradstreet,Business & Legal Services,"1,001-5,000",Uses data from public records,
Multiple government open data sources,,Other,General,,,EMC,Data/Technology,"10,001+",justice and public safety; transportation; planning; environment; education; healthcare,
Multiple government open data sources,,Other,General,,,Equifax,Finance & Investment,"5,001-10,000","employment, income and identity data",
Multiple government open data sources,,Other,General,,,Experian,Finance & Investment,"10,001+","Department of Corrections; Arrest Records; Warrant Records; Administrative Office of the Courts; Patriot Act Records; Sex Offender Records. Records on liens, judgments, bankruptcies, UCC filings. Census",
Multiple government open data sources,,Other,General,,,Granicus,Governance,51-200,Uses 5 million government media files and public records,
Multiple government open data sources,,Other,General,,,BaleFire Global,Data/Technology,1-10,The Territory of Puerto Rico,
Multiple government open data sources,,Other,General,,,J.P. Morgan Chase,Finance & Investment,"10,001+",Combines federal financial and economic data with credit card and transactional data on their customers to develop insights into consumer trends.,
Multiple government open data sources,,Other,General,,,Lending Club,Finance & Investment,"501-1,000",Public record on bankruptcies and judgments,
Multiple government open data sources,,Other,General,,,LexisNexis,Business & Legal Services,"10,001+","Property records, Criminal Records, Bankruptcies, Tax Liens, Judgments, Death Record",
Multiple government open data sources,,Other,General,,,Moody's,Finance & Investment,"1,001-5,000","Uses economic, demographic, and labor data.",
Multiple government open data sources,,Other,General,,,MuckRock.com,Business & Legal Services,1-10,Uses data obtained under state and federal Freedom of Information Laws,
Multiple government open data sources,,Other,General,,,Next Step Living,Energy,"501-1,000","data on local, state and federal government grants and tax breaks, utility rebates and pricing plans, and other financial incentives available for home retrofits in the state",
Multiple government open data sources,,Other,General,,,BaleFire Global,Data/Technology,1-10,Ireland's National Open Data Portal (has U.S. Companies),
Multiple government open data sources,,Other,General,,,BaleFire Global,Data/Technology,1-10,OpenCorporates International Data (has U.S. Companies),
Multiple government open data sources,,Other,General,,,"LegiNation, Inc.",Governance,1-10,50 state legislatures (plus Congress and DC),
Multiple government open data sources,,Other,General,,,"LegiNation, Inc.",Governance,1-10,Bills from all 50 states,
Multiple government open data sources,,Other,General,,,Outline,Governance,201-500,tax and census records,
Multiple government open data sources,,Other,General,,,R R Donnelley,Business & Legal Services,"10,001+","Uses data such as birth Certificates, Vehicle Licenses, Vital Records, Warrants",
Multiple government open data sources,,Other,General,,,TowerData,Data/Technology,11-50,Uses public records like voter files and marriage licenses.,
Multiple government open data sources,,Other,General,,,Thomson Reuters,Business & Legal Services,"10,001+","Uses federal, state, and local data: public business locators, assets (real estate, motor vehicles, watercraft, and aircraft), licenses, filings (corporation, UCC, civil and criminal), court records (bankruptcies, foreclosures, marriages and divorces, judgments and liens), and sanctions (health care providers, OSHA inspection reports, etc.)",
Multiple government open data sources,,Other,General,,,USSearch,Business & Legal Services,51-200,"Uses government records, civil records, criminal records, property ownership data, court documents",
Multiple government open data sources,,Other,General,,,Wolters Kluwer,Business & Legal Services,"10,001+","Uses legal data such as rules, regulations, and other primary law for all 50 states and federal jurisdictions",
Multiple government open data sources,,Other,General,,,Workhands,Lifestyle & Consumer,NA,Uses geographical and jobs data.,
Multiple government open data sources,,Other,General,,,VitalChek,Governance,51-200,Uses a wide range of government certified vital records.,
Multiple government open data sources,,Other,General,,,MicroBilt Corporation,Business & Legal Services,201-500,"uses financial, property, and other public records",
Multiple government open data sources,,Other,General,,,TopCoder,Data/Technology,51-200,"Uses datasets related to health, energy and earth sciences",
Multiple government open data sources,,Other,General,,,Oliver Wyman,Research & Consulting,"1,001-5,000",transit data,
Multiple government open data sources,,Other,General,,,Development Seed,Governance,1-10,AITI data,http://aiddata.org/
Multiple government open data sources,,Other,General,,,Development Seed,Governance,1-10,UNDP,https://data.undp.org/
Multiple government open data sources,,Other,General,,,Development Seed,Governance,1-10,World Bank,
Multiple government open data sources,,Other,General,,,Development Seed,Governance,1-10,Open Street Map,http://www.openstreetmap.org/
Multiple government open data sources,,Other,General,,,Zebu Compliance Solutions,Healthcare,11-50,System for Award Management Exclusions Data,www.sam.gov
Multiple government open data sources,,Other,General,,,Xcential,Governance,1-10,Office of the Law Revision Council United States Code,http://uscode.house.gov/
Multiple government open data sources,,Other,General,,,GovTribe,Governance,1-10,USA Spending,http://www.usaspending.gov
Multiple government open data sources,,Other,General,,,GovTribe,Governance,1-10,Federal Business Opportunities (Fed Biz Opps),http://www.fbo.gov
Multiple government open data sources,,Other,General,,,IPHIX,Data/Technology,1-10,Recovery.gov,www.recovery.gov
Multiple government open data sources,,Other,General,,,nGAP Incorporated,Governance,11-50,US Contract / Task Order Spending Details,http://www.ngap.com/learn/using-oas/oas-structure-facilitates-reporting.aspx
Multiple government open data sources,,Other,General,,,nGAP Incorporated,Governance,11-50,Contract Repository,
Multiple government open data sources,,Other,General,,,PolicyMap,Geospatial/Mapping,1-10,Federal Financial Institutions Examinations Council (FFIEC): Home Mortgage Disclosure Act (HMDA),http://www.ffiec.gov/hmda/
Multiple government open data sources,,Other,General,,,BizVizz,Governance,NA,,
Multiple government open data sources,,Other,General,,,Acxiom,Data/Technology,"5,001-10,000",,
Multiple government open data sources,,Other,General,,,Asset4,Finance & Investment,51-200,,
Multiple government open data sources,,Other,General,,,Avvo,Business & Legal Services,51-200,,
Multiple government open data sources,,Other,General,,,Bloomberg,Finance & Investment,"10,001+",,
Multiple government open data sources,,Other,General,,,Boston Consulting Group,Research & Consulting,"5,001-10,000",,
Multiple government open data sources,,Other,General,,,Adobe Digital Government,Data/Technology,"10,001+",,
Multiple government open data sources,,Other,General,,,Cambridge Semantics,Data/Technology,11-50,,
Multiple government open data sources,,Other,General,,,Allianz,Finance & Investment,"10,001+",,
Multiple government open data sources,,Other,General,,,BetterLesson,Education,11-50,,
Multiple government open data sources,,Other,General,,,Canon,Data/Technology,"10,001+",,
Multiple government open data sources,,Other,General,,,AllState Insurance Group,Insurance,"10,001+",,
Multiple government open data sources,,Other,General,,,Chubb,Insurance,"10,001+",,
Multiple government open data sources,,Other,General,,,Cloudmade,Geospatial/Mapping,51-200,,
Multiple government open data sources,,Other,General,,,DemystData,Finance & Investment,11-50,,
Multiple government open data sources,,Other,General,,,Be Informed,Data/Technology,51-200,,
Multiple government open data sources,,Other,General,,,Deloitte,Research & Consulting,"10,001+",,
Multiple government open data sources,,Other,General,,,Epsilon,Data/Technology,"5,001-10,000",,
Multiple government open data sources,,Other,General,,,Ernst & Young LLP,Finance & Investment,"10,001+",,
Multiple government open data sources,,Other,General,,,Forrester Research,Research & Consulting,"1,001-5,000",,
Multiple government open data sources,,Other,General,,,GitHub,Data/Technology,201-500,,
Multiple government open data sources,,Other,General,,,Google Public Data Explorer,Data/Technology,"5,001-10,000",,
Multiple government open data sources,,Other,General,,,InnoCentive,Scientific Research,51-200,,
Multiple government open data sources,,Other,General,,,InfoCommerce Group,Research & Consulting,1-10,,
Multiple government open data sources,,Other,General,,,InCadence,Data/Technology,1-10,,
Multiple government open data sources,,Other,General,,,Liberty Mutual Insurance Cos.,Insurance,"10,001+",,
Multiple government open data sources,,Other,General,,,McKinsey,Research & Consulting,"10,001+",,
Multiple government open data sources,,Other,General,,,Morgan Stanley,Finance & Investment,"10,001+",,
Multiple government open data sources,,Other,General,,,PeerJ,Scientific Research,1-10,,
Multiple government open data sources,,Other,General,,,Predilytics,Healthcare,11-50,,
Multiple government open data sources,,Other,General,,,PricewaterhouseCoopers (PWC),Finance & Investment,"10,001+",,
Multiple government open data sources,,Other,General,,,ProgrammableWeb,Data/Technology,11-50,,
Multiple government open data sources,,Other,General,,,Quid,Data/Technology,51-200,,
Multiple government open data sources,,Other,General,,,Reed Elsevier,Business & Legal Services,"10,001+",,
Multiple government open data sources,,Other,General,,,SAP,Data/Technology,"10,001+",,
Multiple government open data sources,,Other,General,,,State Farm Insurance,Insurance,"10,001+",,
Multiple government open data sources,,Other,General,,,Tableau Software,Data/Technology,"1,001-5,000",,
Multiple government open data sources,,Other,General,,,Teradata,Data/Technology,NA,,
Multiple government open data sources,,Other,General,,,The Govtech Fund,Finance & Investment,NA,,
Multiple government open data sources,,Other,General,,,TrustedID,Lifestyle & Consumer,51-200,,
Multiple government open data sources,,Other,General,,,Yahoo,Lifestyle & Consumer,"10,001+",,
Multiple government open data sources,,Other,General,,,Optensity,Data/Technology,1-10,,
Multiple government open data sources,,Other,General,,,Maponics,Geospatial/Mapping,11-50,,
Multiple government open data sources,,Other,General,,,Ensco,Energy,"5,001-10,000",,
Multiple government open data sources,,Other,General,,,Wolfram Research,Data/Technology,"501-1,000",,
Multiple government open data sources,,Other,General,,,Smartronix,Data/Technology,"501-1,000",,
Multiple government open data sources,,Other,General,,,SpotHero.com,Transportation,1-10,,
Multiple government open data sources,,Other,General,,,FindTheBest.com,Lifestyle & Consumer,51-200,,
Multiple government open data sources,,Other,General,,,Civis Analytics,Data/Technology,51-200,,
Multiple government open data sources,,Other,General,,,Persint,Finance & Investment,1-10,,
Multiple government open data sources,,Other,General,,,Knoema,Data/Technology,51-200,,
Multiple government open data sources,,Other,General,,,KPMG,Business & Legal Services,"10,001+",,
Multiple government open data sources,,Other,General,,,Lenddo,Finance & Investment,51-200,,
Multiple government open data sources,,Other,General,,,Marlin Alter and Associates,Business & Legal Services,NA,,
Multiple government open data sources,,Other,General,,,xDayta,Data/Technology,1-10,,
Multiple government open data sources,,Other,General,,,Ranku,Education,1-10,,
Multiple government open data sources,,Other,General,,,Sterling Infosystems,Business & Legal Services,11-50,,
Multiple government open data sources,,Other,General,,,Microsoft Windows Azure Marketplace,Data/Technology,"10,001+",,
Multiple government open data sources,,Other,General,,,MetLife,Insurance,"10,001+",,
Multiple government open data sources,,Other,General,,,Nationwide Mutual Insurance Company,Insurance,"10,001+",,
Multiple government open data sources,,Other,General,,,Robinson + Yu,Research & Consulting,NA,,
Multiple government open data sources,,Other,General,,,USAA Group,Finance & Investment,"10,001+",,
Multiple government open data sources,,Other,General,,,Center for Responsive Politics,Research & Consulting,11-50,,
Multiple government open data sources,,Other,General,,,Seabourne,Data/Technology,201-500,,
Multiple government open data sources,,Other,General,,,SpaceCurve,Data/Technology,11-50,,
Multiple government open data sources,,Other,General,,,Paxata,Data/Technology,11-50,,
Multiple government open data sources,,Other,General,,,ClearStory Data,Data/Technology,51-200,,
Multiple government open data sources,,Other,General,,,Business Monitor International,Business & Legal Services,201-500,,
Multiple government open data sources,,Other,General,,,Remi,Governance,51-200,,
Multiple government open data sources,,Other,General,,,DataWeave,Data/Technology,1-10,,
Multiple government open data sources,,Other,General,,,CB Insights,Finance & Investment,11-50,,
Multiple government open data sources,,Other,General,,,Spokeo,Lifestyle & Consumer,51-200,,
Multiple government open data sources,,Other,General,,,Intelius,Business & Legal Services,51-200,,
Multiple government open data sources,,Other,General,,,Caspio,Data/Technology,51-200,,
Multiple government open data sources,,Other,General,,,"Expert Health Data Programming, Inc.",Healthcare,1-10,,
Multiple government open data sources,,Other,General,,,The Advisory Board Company,Research & Consulting,"1,001-5,000",,
Multiple government open data sources,,Other,General,,,Charles River Associates,Research & Consulting,"501-1,000",,
Multiple government open data sources,,Other,General,,,NERA Economic Consulting,Research & Consulting,"501-1,000",,
Multiple government open data sources,,Other,General,,,Nielsen,Research & Consulting,"10,001+",,
Multiple government open data sources,,Other,General,,,Standard and Poor's,Finance & Investment,"10,001+",,
Multiple government open data sources,,Other,General,,,Fitch,Finance & Investment,"1,001-5,000",,
Multiple government open data sources,,Other,General,,,Impact Forecasting (Aon),Insurance,"10,001+",,
Multiple government open data sources,,Other,General,,,Scale Unlimited,Data/Technology,1-10,,
Multiple government open data sources,,Other,General,,,Google Maps,Geospatial/Mapping,"5,001-10,000",,
Multiple government open data sources,,Other,General,,,Legal Science Partners,Business & Legal Services,51-200,,
Multiple government open data sources,,Other,General,,,Onvia,Governance,51-200,,
Multiple government open data sources,,Other,General,,,Galorath Incorporated,Business & Legal Services,11-50,,
Multiple government open data sources,,Other,General,,,Exversion,Data/Technology,1-10,,
Multiple government open data sources,,Other,General,,,Amazon Web Services,Data/Technology,NA,,
Multiple government open data sources,,Other,General,,,ProPublica,Governance,11-50,,
Multiple government open data sources,,Other,General,,,Splunk,Data/Technology,"501-1,000",,
Multiple government open data sources,,Other,General,,,TuvaLabs,Education,1-10,,
Multiple government open data sources,,Other,General,,,CoolClimate,Environment & Weather,1-10,,
Multiple government open data sources,,Other,General,,,Spikes Cavell Analytic Inc,Data/Technology,11-50,,
Multiple government open data sources,,Other,General,,,Import.io,Data/Technology,11-50,,
Multiple government open data sources,,Other,General,,,REI Systems,Data/Technology,"501-1,000",,
Multiple government open data sources,,Other,General,,,MarketSense,Business & Legal Services,1-10,,
Multiple government open data sources,,Other,General,,,Personal Democracy Media,Governance,1-10,,
Multiple government open data sources,,Other,General,,,SocialEffort Inc,Lifestyle & Consumer,1-10,,
Multiple government open data sources,,Other,General,,,StreamLink Software,Data/Technology,11-50,,
Multiple government open data sources,,Other,General,,,Mint,Finance & Investment,"5,001-10,000",,
Multiple government open data sources,,Other,General,,,IBM,Data/Technology,"10,001+",,
Multiple government open data sources,,Other,General,,,Govini,Governance,11-50,,
Multiple government open data sources,,Other,General,,,eScholar LLC.,Education,51-200,,
Multiple government open data sources,,Other,General,,,Atlas Van Lines,Transportation,201-500,,
Multiple government open data sources,,Other,General,,,Department of Better Technology,Governance,1-10,,
Multiple government open data sources,,Other,General,,,Estately,Housing/Real Estate,1-10,,
Multiple government open data sources,,Other,General,,,LOVELAND Technologies,Data/Technology,1-10,,
Multiple government open data sources,,Other,General,,,CONNECT-DOT LLC.,Lifestyle & Consumer,1-10,,
Multiple city and local data sources,,City/County,General,,,CARFAX,Transportation,"501-1,000",Data from fire departments and law enforcement agencies,
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,New York State Day Care Centers,http://it.ocfs.ny.gov/ccfs_facilitysearch
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,New York State Day Care Centers,http://it.ocfs.ny.gov/ccfs_facilitysearch
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,New York State Day Care Centers,http://it.ocfs.ny.gov/ccfs_facilitysearch
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,New York State Day Care Centers,http://it.ocfs.ny.gov/ccfs_facilitysearch
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,Yelp API,http://www.yelp.com/developers/documentation/v2/search_api
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,Yelp API,http://www.yelp.com/developers/documentation/v2/search_api
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,Yelp API,http://www.yelp.com/developers/documentation/v2/search_api
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,Open311 Inquiry,https://developer.cityofnewyork.us/api/open311-inquiry
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,Group Child Care Services,https://a816-healthpsi.nyc.gov/ChildCare/ChildCareList.do
Multiple city and local data sources,,City/County,General,,,Child Care Desk,Lifestyle & Consumer,NA,New York Day Care Centers,http://it.ocfs.ny.gov/ccfs_facilitysearch/
Multiple city and local data sources,,City/County,General,,,Citigroup,Finance & Investment,"10,001+","Uses city and local data for analysis of ""smart cities""",
Multiple city and local data sources,,City/County,General,,,ConnectEDU,Education,51-200,Uses district education data as well as national data.,
Multiple city and local data sources,,City/County,General,,,PublicEngines,Governance,11-50,Data from law enforcement agencies,
Multiple city and local data sources,,City/County,General,,,Embark,Transportation,1-10,transportation system data,
Multiple city and local data sources,,City/County,General,,,Environmental Data Resources,Environment & Weather,51-200,"Uses environmental records, land use information, and bulding permit data from thousands of federal, state, tribal, and local sources",
Multiple city and local data sources,,City/County,General,,,Funding Circle,Finance & Investment,51-200,County Court Judgments and bankruptcies,
Multiple city and local data sources,,City/County,General,,,BaleFire Global,Data/Technology,1-10,The City of Newark,
Multiple city and local data sources,,City/County,General,,,Kaiser Permanante,Healthcare,"10,001+",public data to provide context and geolocation for a Location API on its facilities.,
Multiple city and local data sources,,City/County,General,,,Municode,Business & Legal Services,51-200,Uses local data from codes of ordinances.,
Multiple city and local data sources,,City/County,General,,,Redfin,Housing/Real Estate,201-500,Hundreds of county assessor and recorder offices,
Multiple city and local data sources,,City/County,General,,,"StreetCred Software, Inc",Governance,11-50,County and Local Police Records,
Multiple city and local data sources,,City/County,General,,,"StreetCred Software, Inc",Governance,11-50,Municipal Records,
Multiple city and local data sources,,City/County,General,,,Poncho App,Environment & Weather,NA,"Uses data from NY Metropolitan Transportation Authority, New York City Department of Transportation",
Multiple city and local data sources,,City/County,General,,,PlanetEcosystems,Energy,11-50,Cities Data,https://www.data.gov/cities/community/cities/datasets
Multiple city and local data sources,,City/County,General,,,Propeller Health,Healthcare,11-50,Uses geographical and health data.,
Multiple city and local data sources,,City/County,General,,,Yelp,Lifestyle & Consumer,"1,001-5,000",Uses restaurant health inspection data.,
Multiple city and local data sources,,City/County,General,,,Zonability,Housing/Real Estate,11-50,Uses city zoning ordinance data.,
Multiple city and local data sources,,City/County,General,,,SlashDB,Data/Technology,1-10,OpenJC,https://data.openjerseycity.org/dataset
Multiple city and local data sources,,City/County,General,,,Uber,Transportation,"1,001-5,000",Uses demographic data and local crime data.,
Multiple city and local data sources,,City/County,General,,,Mozio,Transportation,11-50,transport data,
Multiple city and local data sources,,City/County,General,,,Synthicity,Housing/Real Estate,1-10,openstreetmap and gtfs,
Multiple city and local data sources,,City/County,General,,,Synthicity,Housing/Real Estate,1-10,"parcels, buildings, and zoning",
Multiple city and local data sources,,City/County,General,,,SpotCrime,Governance,11-50,local police record,
Multiple city and local data sources,,City/County,General,,,Revelstone,Governance,11-50,Municipal performance measures,
Multiple city and local data sources,,City/County,General,,,SeeClickFix,Governance,11-50,311 data,seeclickfix.com/open311
Multiple city and local data sources,,City/County,General,,,"Urban Mapping, Inc",Geospatial/Mapping,1-10,Neighborhood Boundaries,http://www.urbanmapping.com/neighborhood-boundaries.html
Multiple city and local data sources,,City/County,General,,,"Urban Mapping, Inc",Geospatial/Mapping,1-10,Airport Noise Contours,http://www.urbanmapping.com/case-study-noise-contours.html
Multiple city and local data sources,,City/County,General,,,Open Data Nation,Research & Consulting,1-10,Multiple city and local data sources,data.gov
Multiple city and local data sources,,City/County,General,,,Accela,Governance,"501-1,000",,
Multiple city and local data sources,,City/County,General,,,Walk Score,Lifestyle & Consumer,1-10,,
Multiple city and local data sources,,City/County,General,,,Arrive Labs,Transportation,1-10,,
Multiple city and local data sources,,City/County,General,,,Avalara,Finance & Investment,"501-1,000",,
Multiple city and local data sources,,City/County,General,,,Buildingeye,Housing/Real Estate,1-10,,
Multiple city and local data sources,,City/County,General,,,LoopNet,Housing/Real Estate,201-500,,
Multiple city and local data sources,,City/County,General,,,MapQuest,Geospatial/Mapping,51-200,,
Multiple city and local data sources,,City/County,General,,,NextBus,Transportation,11-50,,
Multiple city and local data sources,,City/County,General,,,OpenPlans,Governance,11-50,,
Multiple city and local data sources,,City/County,General,,,"Junar, Inc.",Data/Technology,1-10,,
Multiple city and local data sources,,City/County,General,,,realtor.com,Housing/Real Estate,"1,001-5,000",,
Multiple city and local data sources,,City/County,General,,,FindTheBest.com,Lifestyle & Consumer,51-200,,
Multiple city and local data sources,,City/County,General,,,Roadify Transit,Transportation,1-10,,
Multiple city and local data sources,,City/County,General,,,Stamen Design,Geospatial/Mapping,NA,,
Multiple city and local data sources,,City/County,General,,,BuildFax,Business & Legal Services,11-50,,
Multiple city and local data sources,,City/County,General,,,Housefax,Housing/Real Estate,1-10,,
Multiple city and local data sources,,City/County,General,,,StreetEasy,Housing/Real Estate,11-50,,
Multiple city and local data sources,,City/County,General,,,HopStop,Transportation,1-10,,
Multiple city and local data sources,,City/County,General,,,Mango Transit,Geospatial/Mapping,NA,,
Multiple city and local data sources,,City/County,General,,,optiGov,Governance,1-10,,
Multiple city and local data sources,,City/County,General,,,TransparaGov,Governance,11-50,,
Multiple city and local data sources,,City/County,General,,,Votizen,Governance,1-10,,
Multiple city and local data sources,,City/County,General,,,Civic Insight,Housing/Real Estate,1-10,,
Multiple city and local data sources,,City/County,General,,,Munetrix,Governance,1-10,,
Multiple city and local data sources,,City/County,General,,,Google Maps,Geospatial/Mapping,"5,001-10,000",,
Multiple city and local data sources,,City/County,General,,,CitySourced,Governance,11-50,,
Multiple city and local data sources,,City/County,General,,,YourMapper,Geospatial/Mapping,1-10,,
Multiple city and local data sources,,City/County,General,,,Construction Monitor LLC,Housing/Real Estate,11-50,,
Multiple city and local data sources,,City/County,General,,,"Ontodia, Inc",Data/Technology,1-10,,
Multiple city and local data sources,,City/County,General,,,OpenCounter,Governance,1-10,,
Multiple city and local data sources,,City/County,General,,,"OpportunitySpace, Inc.",Housing/Real Estate,1-10,,
Multiple city and local data sources,,City/County,General,,,OpenGov,Governance,11-50,,
Multiple city and local data sources,,City/County,General,,,SmartProcure,Governance,11-50,,
Multiple city and local data sources,,City/County,General,,,CGI,Business & Legal Services,"10,001+",,
Multiple city and local data sources,,City/County,General,,,Socrata,Data/Technology,51-200,,
Multiple state data sources,,State,General,,,CARFAX,Transportation,"501-1,000",Data from all 50 state DMVs,
Multiple state data sources,,State,General,,,DataLogix,Data/Technology,201-500,Uses DMV data from states.,
Multiple state data sources,,State,General,,,Embark,Transportation,1-10,transportation system data,
Multiple state data sources,,State,General,,,Environmental Data Resources,Environment & Weather,51-200,"Uses environmental records, land use information, and bulding permit data from thousands of federal, state, tribal, and local sources",
Multiple state data sources,,State,General,,,Azavea,Geospatial/Mapping,11-50,Vermont Center for Geographic Information,http://catalog.data.gov/organization/vcgi-org
Multiple state data sources,,State,General,,,Level One Technologies,Data/Technology,1-10,"Provides Parrascope, software to help schools track relevant state spending.",
Multiple state data sources,,State,General,,,McGraw Hill Financial,Finance & Investment,"10,001+","Uses economic, demographic and building data",
Multiple state data sources,,State,General,,,"StreetCred Software, Inc",Governance,11-50,State police records,
Multiple state data sources,,State,General,,,"StreetCred Software, Inc",Governance,11-50,Municipal Records,
