company_name_id,company_name,url,city,state,zip_code,ceo_first_name,ceo_last_name,year_founded,full_time_employees,company_type,company_category,revenue_source,description,description_short,financial_info,sourceCount
Politify,Politify,http://www.politify.us,Berkeley,CA,94704,,,2011,2,Private,Governance,Not reported by company,"Politify is a platform that provides Americans with data-backed financial projections of political scenarios. We employ a direct, mathematical reading of political material, breaking down cumbersome policies into bite-sized chunks. Politify is setting out to solve one of the oldest problems in democracy: which candidate best serves our individual interests?",Politify is a tool to forecast the financial impacts of political scenarios.,,NA
Poncho-App,Poncho App,http://poncho.is/register/,New York,NY,10014,,,2013,0,Private,Environment & Weather,Not reported by company,"Poncho is an app that delivers personalized weather reports every morning, tailored to your routine, delivered by email or text.","Poncho delivers personalized weather reports every morning, tailored to your routine, delivered by email or text.",,NA
Popvox,POPVOX,popvox.com,Redwood City,CA,94002,Marci,Harris,2010,5,Private,Governance,Data Management and Analytic Services,"POPVOX is a civic engagement platform that meshes real-time legislative data with users' personal stories and sentiment. POPVOX curates and delivers public input to government in a format tailored to actionable policy decisions.

<p>POPVOX is organized as a ""civic startup"", a for-profit corporation with a dual mission to scale and return value to investors while empowering individuals and making government more accountable.</p>

<p>POPVOX Pro provides a collection of grassroots advocacy tools for organizations of any size to mount a significant legislative campaign, harnessing the power of targeted grassroots action. Advocacy organizations, trade associations, and corporations pay a monthly fee for POPVOX widgets, enabling networks to write Congress through embedded POPVOX tools, displaying dynamic legislative content.</p>",POPVOX.com is a transformative advocacy platform that meshes legislative data with personal stories and public sentiment.,"In 2011, POPVOX won the social media category of the 2011 SxSW Accelerator competition and was featured in the documentary, Ctrl+Alt+Compete. Its founders have been recognized in Fast Companys Top 100 Most Creative People in Business (2012), Tribeca Film Festival Awards for Creative Disruption by Harvard Professor Dr. Clayton Christensen (2012), DC's Tech Titans by Washingtonian magazine (2013), and the 2013 legal ""Fastcase 50.""",NA
Porch,Porch,porch.com,Seattle,WA,98102,Matt,Ehrlichman,2012,105,Private,Housing/Real Estate,Subscriptions,"Porch has developed a data driven home improvement network – free for homeowners and professionals. With over 1.5 million professionals and over 90 million projects in their network, Porch enables consumers to make smart home improvement decisions by connecting them with the right professionals. Porch helps professionals grow their business and succeed as more homeowners look online for trusted professionals to complete their projects.",Porch has developed a data driven home improvement network – the public space of your private home.,,100+
Possibilityu,PossibilityU,http://www.possibilityu.com/,,ME,,,,2010,0,Private,Education,Not reported by company,"PossibilityU delivers an online blended college counseling program, designed specifically for high school students and their families, but led by your school's professional counseling staff. Our goal is simple; in partnership with your counselors, to enable students and parents to: Find the Right College - Get In - Get Aid. 

<p>We combine big data about colleges, a counselor-designed curriculum and a powerful recommendation engine to personalize each student's path to the college where they will thrive - academically, socially and financially. </p>","PossibilityU delivers an online blended college counseling program, designed specifically for high school students and their families, but led by your school's professional counseling staff.",,NA
Poweradvocate,PowerAdvocate,http://www.poweradvocate.com/index.html,Boston,MA,02111,,,2000,0,Private,Energy,Not reported by company,"PowerAdvocate is a provider of results-driven, sustainable market intelligence and risk management solutions to the energy industry. We help capital-intensive clients achieve operational and financial excellence, increase profitability, and optimize business performance. Through a combination of technology (eSourcing, Spend Analytics, Market Intelligence, Contract Management, and Supplier Performance Management for Utilities and Energy Companies); industry-specific data; and expert services, we deliver risk management, market transparency and profit enhancement to utility and energy clients.","PowerAdvocate provides market and cost intelligence to energy companies to optimize financial results, combining information, innovative technology, and expert services to produce market intelligence.",,NA
Practice-Fusion,Practice Fusion,http://www.practicefusion.com,San Francisco,CA,94102,,,2005,0,Private,Healthcare,Not reported by company,"Practice Fusion provides a free, web-based Electronic Health Record (EHR) system to physicians. Practice Fusion's system helps with charting, scheduling, e-prescribing, billing, lab integrations, e-referrals, tablet interface, Meaningful Use certification, unlimited support and a Personal Health Record for patients.","Practice Fusion provides a free, web-based electronic health record (EHR) system to physicians.",,NA
Predilytics,Predilytics,http://www.predilytics.com,Manchester,NH,03101,,,2012,0,Private,Healthcare,Not reported by company,"Predilytics is an information technology company that provides solutions to the healthcare industry. The company’s series of products focus on assisting health plans and providers identify and prioritize opportunities against key business initiatives which include improving appropriate documentation for disease burden, attracting and retaining plan membership, enhancing the effectiveness of care management and reducing costly facility admissions/re-admissions. Predilytics utilizes machine learning technologies used in the financial and advertising sectors and applies them in the healthcare markets.","Predilytics is a healthcare predictive analytics company, taking machine learning techniques from financial services and consumer acquisition sectors and applying them to population health.",,100+
Pricewaterhousecoopers-Pwc,PricewaterhouseCoopers (PWC),http://www.pwc.com/us/en/index.jhtml,New York,NY,10017,,,1957,0,partnership,Finance & Investment,Not reported by company,"PricewaterhouseCoopers is a network of firms in 158 countries that delivers quality in assurance, tax and advisory services.",PricewaterhouseCoopers has a long history of delivering value-added professional services to its clients; its accounting practice originated in London during the mid-1800s.,,100+
Priceweave,Priceweave,www.priceweave.com,New York,NY,10012,,,2011,10,Private,Data/Technology,not reported by company,"PriceWeave is an eCommerce Price Intelligence product that lets eCommerce portals monitor price changes to products across the Web in a easy manner. Managers can monitor changes to prices, stock availability, and daily reports to be abreast with the changes and take decisions accordingly.",PriceWeave is a eCommerce Price Intelligence product that lets eCommerce portals monitor price changes to products across the Web in a easy manner.,,NA
Programmableweb,ProgrammableWeb,http://www.programmableweb.com,Seattle,WA,98144,,,2005,0,Public,Data/Technology,Not reported by company,"ProgrammableWeb is a source of news and information about Internet-based application programming interfaces. It is a repository for new mashups, Web 2.0 APIs, and delivers news on the Web as Platform: it is a directory, a news source, a reference guide, and a community. The ProgrammableWeb database has over 1500 open web APIs and thousands of applications.","ProgrammableWeb is a leading directory with over 10,000 APIs and is a reference with listings of code libraries, tutorials, product reviews and more.",,100+
Progressive-Insurance-Group,Progressive Insurance Group,http://www.progressive.com,Mayfield Village,OH,44143,,,1937,0,Public,Insurance,Not reported by company,"Progressive is one of the largest auto insurance groups in the United States. We sell insurance directly to customers online and by phone, and we also offer insurance through local independent agents. In addition to auto insurance, Progressive offers the following types of insurance to customers throughout the country: boat/personal watercraft insurance, commercial auto insurance, motorcycle insurance, RV insurance, Segway insurance and homeowners insurance through select carriers.",Progressive Insurance provides insurance services from auto quotes in about 6 minutes to a superior claims service.,,NA
Propeller-Health,Propeller Health,http://propellerhealth.com,Madison,WI,53703,,,2010,0,Private,Healthcare,Not reported by company,"Propeller Health (formerly Asthmapolis) aims to improve the management of asthma, COPD and chronic respiratory diseases for patients and healthcare professionals. 

<p>Propeller Health is using inhaler sensors, mobile applications, advanced analytics and feedback to help physicians identify those patients who need more help controlling the disease before they suffer a severe and costly exacerbation. Advanced analytics, allow physicians and healthcare providers to remotely monitor patients and identify those who need more help. The sensors also provide public health agencies with the first real-time geospatial view of disease burden in the community allowing them to focus their efforts on prevention and target their resources.</p>",Propeller Health enables people with asthma to track their symptoms and triggers and better use their medication.,,NA
Propublica,ProPublica,http://www.propublica.org/,New York,NY,10006,,,2007,50,Nonprofit,Governance,Media,"ProPublica is an independent, non-profit newsroom that produces investigative journalism in the public interest. Our work focuses exclusively on truly important stories, stories with “moral force.” We do this by producing journalism that shines a light on exploitation of the weak by the strong and on the failures of those with power to vindicate the trust placed in them.","ProPublica is an independent, non-profit newsroom that produces investigative journalism in the public interest.",,10-50
Publicengines,PublicEngines,http://www.publicengines.com/,Draper,UT,84020,,,2007,0,Private,Governance,Not reported by company,"PublicEngines' mission is to help prevent, reduce, and solve crime with easy-to-use, cloud-based solutions that facilitate crime analysis, supply actionable intelligence, and increase public engagement.

<p>The company's products include CrimeReports - a popular online crime mapping solution available; CommandCentral - a rich, intuitive, and affordable crime analytics and data visualization engine; and TipSoft - the industry's widely adopted anonymous crime tip submission and management platform.</p>","PublicEngines' mission is to help prevent, reduce, and solve crime with easy-to-use, cloud-based solutions that facilitate crime analysis, supply actionable intelligence, and increase public engagement.",,100+
Qado-Energy-Inc,"Qado Energy, Inc.",www.qadoenergy.com,Summit,NJ,07901,Brian,Fitzsimons,2009,10,Private,Energy,"Data Management and Analytic Services, Software Licensing",Qado Energy's mission is to provide the energy industry an advanced decision support platform that enables its participants to reliably and cost effectively reach their sustainability goals.,Qado Energy provides advanced distribution grid analytics software that enables utilities to evolve and optimize their distribution grids.,,1-10
Quandl,Quandl,http://www.quandl.com,Toronto,,00000,,,2011,10,Private,Data/Technology,Not reported by company,"Quid software helps users explore complex data and networks on technology areas of interest and provides them with the ability to monitor them over time.
Quandl offers free and unlimited access to 8 million time-series datasets from 400 sources spanning finance, economics, society, health, energy, demography and more. Use our search engine to find the data you need; then get that data in any format you want, via instant download, our API, or any of 12 packages that talk directly to Quandl.","Quandl lets users search over 8,000,000 financial, economic, and social datasets.",,100+
Quertle,Quertle,quertle.com,Henderson,NV,89052,Jeff,Saffer,2008,15,Private,Data/Technology,Software Licensing,"Quertle is an information technology company that provides an easy to use, yet powerful search engine for the scholarly literature. Using its cutting-edge, semantic-driven text analytics, Quertle finds conceptual relationships - not just the query terms scattered throughout a document - providing the user with a concise, relevant list of information instead of long lists of often irrelevant results.  As part of its mission, Quertle provides a free website covering the biomedical literature (www.quertle.info).  In addition, Quertle licenses its MetaQ™ technology to enable its partners to add value to their products by enabling effective search capabilities directly in their website or application -  keeping customers interested and engaged and adding value to their offerings. Quertle can also deliver content to partner applications and websites.","Quertle is an information technology company that provides an award-winning, easy to use, powerful search engine for scholarly literature.",Quertle is a privately held Delaware Limited Liability Company.,10-50
Quid,Quid,http://quid.com,San Francisco,CA,94111,,,1999,0,Private,Data/Technology,Not reported by company,Quid software helps users explore complex data and networks on technology areas of interest and provides them with the ability to monitor them over time.,Quid software helps users explore complex data and networks on technology areas of interest and provides them with the ability to monitor them over time.,,100+
R-R-Donnelley,R R Donnelley,http://www.rrdonnelley.com,Chicago,IL,60606,,,1864,0,Public,Business & Legal Services,Not reported by company,"RR Donnelley is a global provider of integrated communications. The company works collaboratively with customers worldwide to develop custom communications solutions that reduce costs, drive top-line growth, enhance ROI and increase compliance. Drawing on a range of proprietary and commercially available digital and conventional technologies, the company employs a suite of leading Internet-based capabilities and other resources.

<p> The company operates primarily in the printing industry, with related product and service offerings designed to offer customers complete solutions for communicating their messages to target audiences. The company’s service offerings primarily consist of logistics, premedia, EDGAR-related and XBRL financial services and certain business outsourcing services. </p>","RR Donnelley, a global integrated communications provider, uses digital, conventional, and web-based technologies to provide premedia, printing, logistics and business process outsourcing.",,100+
Rand-Corporation,RAND Corporation,http://www.rand.org,Santa Monica,CA,90401,,,1946,0,Nonprofit,Research & Consulting,Not reported by company,"The RAND Corporation is a nonprofit institution that helps improve policy and decision-making through research and analysis on issues including health, education, national security, international affairs, law and business, and the environment. RAND researchers and analysts work with decision-makers in both the public and private sectors to find solutions to today's difficult, sensitive, and important problems. Our project teams are assembled from among RAND's 950 research professionals whose collective expertise spans nearly every academic field and profession—from economics and behavioral science to medicine and engineering. Hailing from academia, government, and industry, RAND researchers combine theory with real-world experience.",The RAND Corporation is a think tank that helps improve policy and decision-making through research and analysis.,"The high caliber of our researchers is well-known, as evidenced by the many Nobel Laureates who have been affiliated with RAND, either as employees, consultants, or in an advisory capacity. Approximately 1,700 people from more than 50 countries work at RAND, representing diversity in work experience; academic training; political and ideological outlook; and race, gender, and ethnicity.",NA
Rand-Mcnally,Rand McNally,http://www.randmcnally.com/,Skokie,IL,60077,,,1856,0,Private,Geospatial/Mapping,Not reported by company,"Rand McNally specializes in maps, navigation, road travel, and trip planning. The company provides products and services for consumers, the trucking and commercial transportation market, and educators. Rand McNally's products and services include IntelliRoute truck routing software and GPS devices, a leading geography-based online subscription service for schools, printed maps and atlases.","Rand McNally specializes in maps, navigation, road travel, and trip planning; it provides products and services for consumers, the transportation market, and educators.",,NA
Rank-And-Filed,Rank and Filed,http://rankandfiled.com/,,NY,,Maris,Jensen,2013,0,,Finance & Investment,Not reported by company,"Rank and Filed gathers data from EDGAR, indexes it, and returns it in formats meant to help investors research, investigate and discover companies on their own.","Rank and Filed is like the Securities and Exchange Commission's EDGAR database, but for humans. It provides free access to filings and financial data.",,NA
Ranku,Ranku,http://goranku.com,New York,NY,10001,,,2013,0,sole proprietorship,Education,Not reported by company,"Ranku’s core purpose is to provide the best search experience for students who are looking for full online degree programs. Ranku is optimized for individual users to find all the information required to make the best decision for their career. To achieve this, Ranku partners with the nation’s public, private, and state universities that are online that focus on education (not marketing) and which are centers for higher education (not call centers with a college built around it).","Ranku helps students discover, compare and connect to the best online degrees in the United States.",,NA
Rapid-Cycle-Solutions,Rapid Cycle Solutions,www.rapidcyclesolutions.com,Nokesville,VA,20181,Bill,Engel,2013,3,Private,Data/Technology,IT related consulting services,Rapid Cycle Solutions is an innovative small business providing in-depth technical expertise to support Federal Agency mission-critical requirements. Rapid Cycle Solutions resources include professionals with multiple industry recognized certifications many with Top Secret clearances.,Rapid Cycle Solutions is an innovative small business providing technical expertise to support Federal Agency mission-critical requirements.,,NA
Rapleaf,RapLeaf,http://www.rapleaf.com,San Francisco,CA,60201,,,2006,0,Private,Data/Technology,Not reported by company,"Rapleaf's mission is to make it incredibly easy for marketers to access the data they need to personalize content for their customers. An Internet information aggregator, Rapleaf provides a service that collects, sorts and repackages data about those of us who spend an inordinate amount of time on the Internet. By accessing its large database of consumer email profiles, banks, retailers, and anti-fraud firms (all of which it counts among its clients) Rapleaf can quickly confirm legitimate customers and weed out scammers, cutting verification costs and improving the user experience.","Rapleaf makes it easy for marketers to access the data they need to personalize content for their customers, fueling marketing automation tools.",,NA
Realtorcom,realtor.com,http://www.realtor.com/?source=web,San Jose,CA,95113,,,1996,0,Public,Housing/Real Estate,Not reported by company,"REALTOR.com is a real estate online shopping website, operated by Move, Inc., and is the official Website of the National Association of Realtors. realtor.com currently offers potential home buyers access to over four million property listings, as well as the most brokers and agents.",Realtor.com has real estate listings for millions of homes for sale in regions across the United States and Canada.,,NA
Recargo,Recargo,http://www.recargo.com,Venice,CA,90291,,,2010,0,Private,Energy,Not reported by company,"Recargo, Inc., provides software and services for plug-in electric vehicle drivers and industry. The company's offerings include: 

PlugShare, the EV charging station finder app; 
PluginCars.com - news, reviews and discussions for the EV and plug-in hybrid community; 
GreenCharge - a free iPhone app that provides a user-friendly way to view and manage your car's charging schedule and cost; 
ChargeManager - an easy-to-use online tool for organizations managing fleets of plug-in vehicles; 
PlugInsights - a research service with the mission to amplify the voice of the driver to automakers, charging providers, utilities, and policy makers.",Recargo is a software and services company that provides guidance to drivers and industry to support the adoption and growth of plug-in car technology.,,NA
Recipal,ReciPal,https://www.recipal.com/,,NY,,,,2011,0,Private,Food & Agriculture,Not reported by company,"ReciPal was created to simplify the lives of food businesses. Easy nutrition analysis, nutrition fact labels, ingredient lists, recipe costing, and recipe management are provided, all in the cloud and for a reasonable price. We work with up and coming food businesses, established food businesses, commercial kitchens, food business consultants, co-packers, food trucks, store fronts, students, you name it. We provide FDA approved, reliable do-it-yourself nutrition fact labels for everybody.","ReciPal works with food businesses, kitchens and consumers to conduct nutrition analysis and labelling.",,NA
Redfin,Redfin,http://www.redfin.com,Seattle,WA,98121,Glenn,Kelman,2004,300,Private,Housing/Real Estate,Brokerage Fees,Redfin is a company of real estate agents and software engineers on a mission to make buying or selling a home better for you.,Redfin is a company of real estate agents and software engineers on a mission to make buying or selling a home better for you.,"Annual revenue growth of more than 50%. Increase of more than 100% in home-selling transactions. More than $175 million in customer savings on real estate fees.

<p>Leading investors: Tiger Global, T. Rowe Price, Greylock, DFJ, Madrona.</p>",100+
Redlaser,RedLaser,http://redlaser.com,San Jose,CA,95126,,,2003,0,Public,Lifestyle & Consumer,Not reported by company,"RedLaser is a barcode-scanning application for comparison shopping and finding product information using a mobile device. The state-of-the-art barcode scanning technology was created specifically to deal with non-autofocus cameras, and continues to evolve with innovative mobile visual capabilities. The RedLaser application has been downloaded over 2 million times. RedLaser is an eBay company.",RedLaser is a barcode-scanning application for comparison shopping and finding product information using a mobile device.,,NA
Reed-Elsevier,Reed Elsevier,http://www.reedelsevier.com/Pages/Home.aspx,New York,NY,10017,,,1880,0,Public,Business & Legal Services,Not reported by company,"Reed Elsevier is a global provider of information solutions for professionals. We help scientists make new discoveries, lawyers win cases, doctors save lives, corporations build commercial relationships, insurance companies assess risk, and government and financial institutions detect fraud.

<p>We achieve this by leveraging customer understanding to combine high quality content and data with analytics and technology in global platforms. </p>","Reed Elsevier is a global provider of professional information solutions that serves professional customers across industries, helping them make better decisions and be more productive.",,100+
Rei-Systems,REI Systems,www.reisystems.com,Sterling,VA,20166,Veer,Bhartiya,1989,0,Private,Data/Technology,Data Management and Analytic Services,"REI Systems delivers web-based technologies supporting open source, data analytics and presentation, and full life-cycle case management solutions in the areas of open government, grants management, performance management, and cloud implementation. We deliver reliable, effective, and innovative solutions by partnering with its customers to address complex business challenges. REI's employees seek to deliver solutions and services to empower people and make a difference.",REI Systems is a leading provider of federal open government/transparency solutions and has built many high-profile websites in the federal government.,"REI is a privately held corporation with ownership held by its co-founders and an Employee Stock Ownership Plan. Our company is classified as a large business, with revenues of $72 million in 2013, and substantial growth over the past several years. Our company is healthy, with top credit ratings from Dun & Bradstreet.",NA
Relationship-Science,Relationship Science,https://www.relsci.com,New York,NY,10022,,,2010,0,Private,Business & Legal Services,Not reported by company,"Relationship Science (RelSci) is a business development tool that provides deep information about influential people - who they are and who they know, what you have in common with them, and most importantly, how you can gain access to them and their organizations. RelSci helps you discover new relationships, advance existing ones, and maximize every opportunity.","The platform contains profiles on decision-makers and the one million organizations they work with across the public, private, finance, and nonprofit sectors.",,NA
Remi,Remi,www.remi.com,Amherst,MA,01002,,,1980,60,Private,Governance,not reported by company,"REMI was founded in 1980 on a transformative idea: government decision-makers should test the economic effects of their policies before they’re implemented. Our commitment to a better understanding of the economy drives our unceasing process of innovation in economic theory and practice, software development and application, and the use of quantitative economic analysis to guide policy decisions.",Remi works to better understanding of the economy drives our unceasing process of innovation in economic theory and practice.,,NA
Reportlinker,ReportLinker,http://www.reportlinker.com,,,00000,,,2001,0,Private,Data/Technology,Not reported by company,"ReportLinker.com is a business search engine that finds, filters and organizes competitive market intelligence from both reputable private publishers and trusted public organizations, including governments, embassies, statistics agencies, trade unions and many more. 

<p>We provide access to more than 1.2 million public reports with data on 350 industries and 3,000 sub-industries around the world. </p>",ReportLinker is a search engine that provides official statistics from both public and private sources.,,100+
Retroficiency,Retroficiency,http://www.retroficiency.com,Boston,MA,02114,,,2009,0,Private,Energy,Not reported by company,"Retroficiency enables utilities and large energy service providers to drive deeper building energy efficiency savings in less time and at lower a cost from traditional approaches. Our Building Efficiency Intelligence platform develops energy models that deliver insights and recommendations to help target buildings, engage customers, convert projects, and track opportunities more effectively and at scale.",Retroficiency's mission is to scale energy efficiency in buildings.,,NA
Revelstone,Revelstone,http://www.revelstonelabs.com,Parsippany,NJ,07054,Ken,Wolf,2010,0,Private,Governance,Software Licensing,"Revelstone's mission is to create communities of local organizations that inspire each other to improve the quality of life for their citizens. Revelstone provides a web-based performance analytics and benchmarking platform specifically designed for local governments, to fulfill this mission.    

Revelstone helps municipalities of all sizes who seek to do more with less. Revelstone Compass centralizes key performance metrics for municipal leaders to make data driven decisions based on facts, not politics, to help drive new efficiencies and improved outcomes for citizens.","Revelstone provides a web-based performance analytics, benchmarking and open data platform to enable data driven decisions.",,NA
Rezolve-Group,Rezolve Group,http://www.rezolvegroup.com,Sacramento,CA,95827,,,2007,0,Private,Education,Not reported by company,"Helping college students is our mission at Rezolve Group, Inc. We are an innovative technologies and services company that focuses exclusively on post-secondary student financial aid. We offer challenging career opportunities and a true commitment to serving our clients.",The Rezolve Group is an innovative technologies and services company that focuses exclusively on post-secondary student financial aid.,"We are a dynamic and rapidly growing entrepreneurial company and employ 300+ employees throughout the U.S. with offices in Sacramento, CA (corporate office), Lawrence, KS, Indianapolis, IN, and Boston, MA.",NA
Rivet-Software,Rivet Software,http://rivetsoftware.com,Denver,CO,80237,,,2003,0,Private,Finance & Investment,Not reported by company,Rivet Software provides financial reporting systems that improve the way companies create and consume financial data. Rivet’s mission remains to revolutionize global financial communications by enabling financial transparency and leveraging global standards.,"Rivet Software uses XBRL to create, exchange, present, and consume financial information for greater transparency, improved efficiencies, and reduced risk.",,NA
Roadify-Transit,Roadify Transit,www.roadify.com,New York City,NY,11215,Scott,Kolber,2010,5,Private,Transportation,"Lead Generation To Other Businesses, Subscriptions","<p>Roadify is a data platform and mobile application for transit information. Roadify uses open data to solve a universal problem—making it easy for people to learn when their bus, train, subway, etc is coming and why it’s late if it’s not there.  Roadify has the scale to provide information for public signage at transit hubs and elsewhere—including Brooklyn’s Barclays Center, New York’s City 24x7 kiosks and the Philadelphia Convention Center.  Roadify has strategic relationships with Cisco and Veolia Transportation around data management and content distribution.</p>

<p>Roadify’s model is simple:</p>

<br>1. Aggregate open real-time arrival, advisory and schedule data from transit agencies with tweets and comments from users. Distribute this content: i) through partner networks on a localized basis, such as sports and entertainment venues, hotels, retailers, outdoor display, websites and other mobile apps and ii) through our own mobile app </br>
<br>2. Build a global user base by addressing a daily, chronic, universal information need—“when is my ride coming and why is it late?”</br>
<br>3. Make it easy for 1) venues and enterprises to display this content paid for by subscription fees and 2) riders to book multi-mode urban ground transportation services from our app and partners</br>","Roadify Transit provides real-time/multi-mode arrivals, service advisories and directions for mobile apps and public signage throughout North America.","Roadify is a privately held, angel funded company.",100+
Robinson--Yu,Robinson + Yu,http://www.robinsonyu.com,,DC,,,,2011,0,,Research & Consulting,Not reported by company,"Robinson + Yu is a technology policy consulting firm. We help our clients harness Internet technologies to address civic problems. Among our projects, we have worked with the telecommunications ministry of a developing country to advance its open government data efforts, and with a Fortune 100 technology company to study innovations at the intersection of technology and governance. Our toolbox spans policy and law, software engineering, and advanced computer science techniques.",Robinson + Yu helps leaders build public policy that unlocks the Internet's potential while managing its risks.,,NA
Russell-Investments,Russell Investments,http://www.russell.com/indexes/,Seattle,WA,98101,,,1936,0,Private,Finance & Investment,Not reported by company,"Russell Investments is a global asset manager working with institutional clients, independent distribution partners and individual investors to achieve their financial goals. We offer actively managed multi-asset portfolios and services that include advice, investments and implementation. 

<p>Russell also serves as a consultant to some of the largest pools of capital in the world. Our services – delivered to institutional clients, financial intermediaries and individual investors – extend across capital market insights, manager research, portfolio construction, portfolio implementation and indexes. </p>

<p>We calculate approximately 700,000 benchmarks daily, which cover 98% of the investable market globally. Approximately $4.1 trillion in assets are benchmarked to our Russell Indexes.</p>","Russell Investments provides tools to help investors build, track and trade investment portfolios.",,NA
Sage-Bionetworks,Sage Bionetworks,http://sagebase.org,Seattle,WA,98109,,,2009,0,Nonprofit,Scientific Research,Not reported by company,"Sage Bionetworks is a not-for-profit medical research organization that aims to redefine biomedical research through open systems, incentives, and norms.

<p>At Sage Bionetworks, we work to redefine how complex biological data is gathered, shared and used. Our work includes the building of platforms and services and undertaking research developing predictors relating to health. Arising in 2009 from a donation by Rosetta Inpharmatics (Merck Inc), we are a non-profit research organization based in Seattle, US and collaborate with a worldwide network. </p>

<p>We create technology platforms that facilitate collaboration on data, governance platforms that enable data sharing and reuse, run challenges to solve complex biomedical problems, and perform our own cutting-edge computational biology and research.</p>","Sage Bionetworks works to redefine how complex biological data is gathered, shared and used, building platforms and services relating to health.",,100+
Sap,SAP,http://www.sap.com/,Newtown Square,PA,19073,,,1972,0,Public,Data/Technology,Not reported by company,SAP is a software company developing enterprise resources planning and business objects software. It provides enterprise software and software-related services to companies in more than 26 industries.,SAP AG is a global leader in enterprise software and software-related services.,,NA
Sas,SAS,http://www.sas.com/,Cary,NC,27513,,,1976,0,Private,Data/Technology,Not reported by company,"SAS provides advanced analytics and data management software and services, and is a large independent vendor in the business intelligence market. SAS helps organizations anticipate business opportunities, empower action and drive impact. We do this through advanced analytics that turn data about customers, performance, financials and more into meaningful information.","SAS is a software suite developed by SAS Institute for advanced analytics, business intelligence, data management, and predictive analytics.",,100+
Scale-Unlimited,Scale Unlimited,http://www.scaleunlimited.com/,,CA,,,,2006,0,Private,Data/Technology,Not reported by company,"Scale Unlimited provides consulting and training services for big data analytics, search, and web mining.

<p>We help companies turn big data into useful information via custom data processing workflows. Our clients range from Fortune 50 companies to early stage startups. We specialize in large-scale data processing, web crawling, data mining, machine learning and search. We also provide training on the open source technologies we use, including Hadoop, Cascading and Solr. We mentor the client’s team, ensuring a smooth and successful hand-off at the end of the project. </p>

<p>Scale Unlimited builds and runs both broad and focused web crawls. We can extract structured data from unstructured web pages, apply cutting-edge machine learning to classify/cluster/filter the content, analyze the results using Hadoop, and deliver it to you via XML, searchable Solr indexes, or custom APIs. </p>","Scale Unlimited provides consulting and training services for big data analytics, search, and web mining.",,NA
Science-Exchange,Science Exchange,scienceexchange.com,Palo Alto,CA,94301,Elizabeth,Iorns,2011,0,Private,Scientific Research,User Fees for Web or Mobile Access,"<p>Science Exchange's mission is to improve the quality and efficiency of scientific research by using market-based incentives to promote collaboration between scientists.</p>

<p>Science Exchange is an online platform seeking to provide easy access to the global network of scientific resources and expertise. The platform functions as a marketplace helping research scientists find the expertise and services they need at other university labs, core facilities, and contract research organizations. The objective is to help improve the pace of scientific research by improving the efficiency by which researchers can search for, compare and order scientific services on an open marketplace platform.</p>

<p>For service providers, Science Exchange aims to increase utilization and quality recognition within an open marketplace. Service providers are government funded core facilities and university labs, which have difficulty in promoting services for external use, and tracking impact of services. Science Exchange helps researchers find the facility's services in a centralized platform, and increase utilization of labs that are running below capacity. The platform also allows for tracking of all work performed, and publications resulting from work performed on the site with collaborates - making management and reporting of service labs easier.</p>

<p>Overall, the goal of Science Exchange is to help scientists access the resources and expertise at university based institutions, that they otherwise could not find, afford, or access.</p>","Science Exchange is a marketplace for scientific collaboration, where researchers can order experiments from the world's best labs.","<p>Science Exchange is a venture-backed company, started as part of Y Combinator, with funding from top VC firms including Andreessen Horowitz, O'Reilly AlphaTech Ventures, and Union Square Ventures. We strategically choose investment from firms like OATV, matching our open access mission.</p>

<p>We actively collaborate, participate, and support open science. We've partnered with eagle-i to improve access to government-funded resources in online directories, & established the Reproducibility Initiative to leverage our online network of service providers to validate public studies, and publish results in open access journals. We received support from nonprofits such as the Arnold Foundation to pursue these goals.</p>",10-50
Seabourne,Seabourne,www.seabourneinc.com,Washington DC,DC,20009,,,2010,0,Private,Data/Technology,not reported by company,"Seabourne makes it possible to use information stored in a range of different databases and technologies to gain new insights, get new value from legacy data systems, improve decision making and power new products.",Seabourne develops solutions that bridge the ‘last mile’ of data.,,100+
Seeclickfix,SeeClickFix,en.seeclickfix.com,New Haven,CT,06510,Ben,Berkowitz,2008,18,Private,Governance,"Advertising, Software Licensing","SeeClickFix is a communications platform for residents to report non-emergency issues, and governments to track, manage, and reply. We aim to improve communities through transparency, collaboration, and cooperation. They say all politics is local. While we're not political, we do believe that the changes that have a real impact on our daily lives occur at the block, neighborhood, or city level. It's our goal to provide the best tools for residents and governments to communicate; regardless of size, population, and budget. SeeClickFix could not exist without the support of an amazing community of volunteers, residents, and government staff. This community, which is passionate about everything civic, makes our mission possible every day.","SeeClickFix allows anyone to report and track non-emergency issues anywhere via the internet, empowering citizens, community groups, media organizations and governments to improve their neighborhoods.",,NA
