ts,referer,page,user_agent,ip
2014-05-30 01:13:24.126063,http://t.co/NQu9jJLJfZ,/chart/,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",37.105.37.137
2014-05-30 01:13:24.903052,,/chart/,Mozilla/5.0 (compatible; TweetmemeBot/3.0; +http://tweetmeme.com/),46.236.24.52
2014-05-30 04:52:26.338915,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),199.19.249.196
2014-05-30 04:52:26.738430,,/chart/,Mozilla/4.0 (compatible;),168.224.160.14
2014-05-30 11:00:33.981470,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",170.252.68.33
2014-05-30 11:46:06.010107,,/chart/,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",1.79.39.190
2014-05-30 21:33:57.010206,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",148.177.1.215
2014-05-31 04:05:59.870438,,/chart/,Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6 (.NET CLR 3.5.30729),198.199.14.65
2014-05-31 09:48:29.011236,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",89.44.25.98
2014-05-31 19:48:58.069198,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; rv:24.0) Gecko/20100101 Firefox/24.0,192.114.71.13
2014-06-01 00:50:00.420724,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",195.154.166.14
2014-06-01 02:50:57.158044,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25",198.50.136.104
2014-06-01 14:04:56.071351,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",75.104.69.164
2014-06-01 14:06:08.693155,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (iPhone; U; CPU iPhone OS 4_0 like Mac OS X; en-us) AppleWebKit/532.9 (KHTML, like Gecko) Version/4.0.5 Mobile/8A293 Safari/6531.22.7",75.104.69.164
2014-06-01 19:23:53.057631,,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy),54.237.229.212
2014-06-02 14:36:08.365566,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",159.189.89.165
2014-06-02 14:36:08.177787,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),8.28.16.254
2014-06-02 21:08:10.797116,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",111.87.102.51
2014-06-02 21:08:26.316920,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",111.87.102.51
2014-06-03 05:24:47.428005,,/chart/,Mozilla/4.0 (compatible;),170.252.72.61
2014-06-03 05:55:50.166614,,/chart/,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),66.249.64.70
2014-06-03 10:18:33.760414,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1),38.100.21.118
2014-06-03 10:18:33.534935,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1),38.100.21.118
2014-06-03 11:23:27.539059,,/chart/,Mozilla/4.0 (compatible;),141.228.250.142
2014-06-03 11:23:27.979777,,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; InfoPath.1; .NET CLR 2.0.50727; .NET CLR 1.1.4322; MS-RTC LM 8; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),103.246.38.196
2014-06-03 11:23:27.491404,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/30.0.1599.101 Safari/537.36",141.228.250.141
2014-06-03 13:48:11.136193,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; InfoPath.3; MS-RTC LM 8),148.177.1.215
2014-06-03 13:59:44.730674,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,148.177.1.217
2014-06-03 14:48:08.724019,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),165.224.214.1
2014-06-03 15:04:42.121673,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",69.191.241.48
2014-06-03 16:26:00.917961,http://luisdaniel.com/Open-Data-Compass,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/6.1.3 Safari/537.75.14",150.125.227.76
2014-06-03 17:44:56.034783,http://t.co/NQu9jJLJfZ,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:29.0) Gecko/20100101 Firefox/29.0,5.245.157.8
2014-06-03 23:24:15.411454,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0),119.147.146.189
2014-06-04 02:54:31.493705,http://reader.aol.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,122.210.211.210
2014-06-04 02:54:32.778457,http://reader.aol.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:29.0) Gecko/20100101 Firefox/29.0,122.210.211.210
2014-06-04 04:34:19.975371,http://okfn.jp/2014/05/31/opendata500-intro/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",106.188.60.154
2014-06-04 08:30:15.486058,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36",212.203.92.238
2014-06-04 08:57:23.437299,,/chart/,Java/1.7.0_51,204.93.64.4
2014-06-04 08:57:23.723813,,/chart/,Mozilla/5.0 (compatible; Embedly/0.2; +http://support.embed.ly/),107.21.253.49
2014-06-04 08:57:24.213725,,/chart/,Java/1.7.0_51,204.93.64.4
2014-06-04 10:45:39.849578,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",159.50.249.149
2014-06-04 17:00:49.896890,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",148.184.174.62
2014-06-04 18:56:08.633144,,/chart/,Twitterbot/1.0,199.59.148.210
2014-06-05 01:33:48.698967,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",108.221.18.69
2014-06-05 01:34:17.529948,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",108.221.18.69
2014-06-05 04:35:51.704929,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:21.0) Gecko/20100101 Firefox/21.0,74.221.222.235
2014-06-05 10:58:32.573950,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",148.177.1.216
2014-06-05 13:20:11.152868,http://www.opendata500.org/,/chart/,Mozilla/5.0 (compatible; MSIE 8.0; MSBrowserIE8; Windows NT 6.1; WOW64; Trident/5.0; MSBrowserIE9; chromeframe/32.0.1700.107),"10.97.58.140, 170.74.50.11"
2014-06-05 13:40:59.145969,http://luisdaniel.com/,/chart/,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:29.0) Gecko/20100101 Firefox/29.0,192.76.177.124
2014-06-05 14:29:03.736771,,/chart/,Java/1.7.0_11,37.24.153.179
2014-06-05 17:24:41.867638,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",32.97.110.60
2014-06-05 17:27:43.815048,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",32.97.110.58
2014-06-06 03:20:42.056098,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB7.5; .NET CLR 1.1.4322; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; .NET4.0C; .NET4.0E),203.12.195.243
2014-06-06 10:15:16.743822,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; InfoPath.2; .NET4.0C; .NET4.0E; MS-RTC LM 8),159.53.46.143
2014-06-06 14:17:50.952351,http://www.opendata500.com/,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E),"127.0.0.1, 8.19.193.14"
2014-06-07 06:35:07.964082,,/chart/,Mozilla/4.0,101.226.33.208
2014-06-07 06:44:52.568508,,/chart/,Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html),220.181.108.120
2014-06-07 10:22:24.412755,http://www.opendata500.com,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0,94.23.8.157
2014-06-07 11:05:18.410990,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0,204.44.91.114
2014-06-07 16:17:53.958612,http://www.opendata500.com,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:21.0) Gecko/20100101 Firefox/21.0,94.23.8.157
2014-06-08 03:26:30.357329,http://opendata500.herokuapp.com/,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727),192.99.37.64
2014-06-08 04:38:03.061773,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),113.142.11.151
2014-06-08 04:38:05.176446,,/chart/,Mozilla/4.0,163.177.69.38
2014-06-08 04:45:38.330282,,/chart/,Mozilla/4.0,112.90.11.79
2014-06-08 04:48:09.741066,,/chart/,Mozilla/4.0,112.90.78.22
2014-06-08 04:48:13.530865,,/chart/,Mozilla/4.0,112.90.78.22
2014-06-08 11:24:06.466330,http://www.opendata500.com,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:22.0) Gecko/20100101 Firefox/22.0,195.154.215.228
2014-06-08 13:29:27.574671,http://feedly.com/index.html,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",219.188.138.20
2014-06-08 21:25:05.085207,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0),119.147.146.189
2014-06-09 07:44:42.696083,http://opendata500.herokuapp.com,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 1.1.4322),192.99.34.188
2014-06-09 12:55:02.177948,,/chart/,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),198.234.130.68
2014-06-09 14:29:08.027705,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36",205.156.36.11
2014-06-09 17:28:59.178414,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",198.102.42.250
2014-06-09 19:23:12.472735,http://opendata500.herokuapp.com,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),192.99.5.24
2014-06-10 00:37:52.087586,http://opendata500.herokuapp.com/,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),192.99.5.179
2014-06-10 00:52:20.122010,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10",203.16.53.1
2014-06-10 01:29:12.346792,http://opendata500.herokuapp.com,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),192.99.5.60
2014-06-10 02:12:58.390448,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0),"10.55.78.86, 203.6.146.5"
2014-06-10 04:47:30.405671,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36","127.0.0.1, 210.71.216.252"
2014-06-10 09:19:12.741872,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",62.95.88.254
2014-06-10 09:28:43.044954,http://opendata500.herokuapp.com/,/chart/,Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),192.99.5.179
2014-06-10 16:33:27.172461,http://www.opendata500.org/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),62.219.8.231
2014-06-10 16:47:50.154258,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",32.97.110.61
2014-06-11 02:07:35.919575,http://opendata500.herokuapp.com,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),183.223.173.139
2014-06-11 03:47:11.593730,,/chart/,Mozilla/5.0 (compatible; Linux x86_64; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots),217.69.133.3
2014-06-11 04:31:46.555010,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8",195.154.215.228
2014-06-11 07:37:46.992302,http://opendata500.herokuapp.com,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729),"192.99.34.188, 110.139.164.160"
2014-06-11 08:06:41.935299,,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy),54.237.229.212
2014-06-11 11:06:27.588225,,/chart/,Mozilla/4.0 (compatible;),212.31.69.11
2014-06-11 18:44:00.624853,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0; ),"193.96.98.1, 46.255.40.67"
2014-06-11 22:41:28.933911,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",208.91.239.10
2014-06-12 19:47:03.496919,,/chart/,Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/),123.30.175.209
2014-06-13 11:37:06.872181,,/chart/,Mozilla/4.0 (compatible;),65.125.15.222
2014-06-13 15:41:37.508259,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",148.177.1.217
2014-06-13 17:10:29.202717,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",198.102.34.250
2014-06-14 01:58:01.902690,http://okfn.jp/2014/05/,/chart/,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.153 Safari/537.36",106.188.97.79
2014-06-14 01:59:07.128583,,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),150.70.173.52
2014-06-14 02:08:11.046501,,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),150.70.97.89
2014-06-14 06:43:56.555433,,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy),54.237.229.212
2014-06-15 13:59:26.292482,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",23.108.132.40
2014-06-15 16:51:42.702085,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",107.161.85.2
2014-06-15 19:36:52.037017,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",37.8.221.198
2014-06-15 21:36:48.538683,,/chart/,Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; MAXTHON 2.0),119.147.146.189
2014-06-15 21:59:50.128624,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",37.8.221.198
2014-06-15 22:27:30.928748,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",37.8.221.198
2014-06-15 22:47:31.967153,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",37.8.221.198
2014-06-16 06:21:51.710175,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",94.125.16.11
2014-06-16 17:07:44.790078,http://okfn.jp/2014/05/,/chart/,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/35.0.1916.114 Safari/537.36",118.21.129.189
2014-06-16 20:33:43.132314,,/chart/,"Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",126.205.130.194
2014-06-17 04:57:11.125935,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",89.66.65.65
2014-06-17 04:59:47.182318,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",89.66.65.65
2014-06-17 07:35:40.193128,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",37.8.221.198
2014-06-17 08:52:38.877055,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",89.66.65.65
2014-06-17 09:00:24.805721,http://www.opendata500.com/,/chart/,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:24.0) Gecko/20100101 Firefox/24.0,129.42.208.184
2014-06-17 09:04:46.065156,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",89.66.65.65
2014-06-17 10:33:02.944028,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36",177.66.199.10
2014-06-17 15:16:33.392593,http://www.opendata500.com,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",107.181.155.94
2014-06-17 18:46:45.965442,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",89.66.65.65
2014-06-17 18:47:02.036160,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/27.0.1453.116 Safari/537.36",89.66.65.65
2014-06-17 20:48:44.143992,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",126.186.9.54
2014-06-17 20:48:48.655317,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",126.186.9.54
2014-06-17 20:49:26.932798,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Mobile/11D201",126.186.9.54
2014-06-17 20:49:33.444805,,/chart/,"Mozilla/5.0 (iPad; CPU OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko)",126.186.9.54
2014-06-18 00:18:17.077475,,/chart/,Mozilla/5.0 (X11; Ubuntu; Linux i686; rv:14.0; ips-agent) Gecko/20100101 Firefox/14.0.1,69.58.178.59
2014-06-18 00:39:01.313021,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/5.0),160.96.200.37
2014-06-18 00:40:18.011886,,/chart/,Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0),150.70.173.55
2014-06-18 02:57:32.407324,,/chart/,frodo.at bot /1.1,88.198.47.36
2014-06-18 11:08:35.639009,,/chart/,Java/1.7.0_55,210.186.202.238
2014-06-18 12:14:35.640254,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",89.66.65.65
2014-06-18 12:16:28.709388,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",89.66.65.65
2014-06-18 15:54:18.602683,,/chart/,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:28.0) Gecko/20100101 Firefox/28.0 (FlipboardProxy/1.1; +http://flipboard.com/browserproxy),54.82.107.154
2014-06-18 16:47:19.496560,http://www.opendata500.com/,/chart/,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_3) AppleWebKit/536.28.10 (KHTML, like Gecko) Version/6.0.3 Safari/536.28.10",173.0.57.53
2014-06-18 19:57:04.476639,,/chart/,Java/1.6.0_22,89.123.35.233
2014-06-18 21:12:12.670415,,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),114.111.34.29
2014-06-18 21:12:14.798643,,/chart/,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),114.111.34.30
2014-06-18 21:46:04.551888,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36",89.66.65.65
2014-06-19 04:32:14.415797,http://www.opendata500.com/,/chart/,Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0),134.134.139.74
2014-06-19 06:00:25.864505,http://www.opendata500.org/,/chart/,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.72 Safari/537.36",89.66.65.65
